股票代码,股票简称,报价日,报价日价格,行业PE_通过,个股PE_通过,DCF估值_通过,修正PE估值_通过,蒙特卡洛_通过,子场景通过数,一级行业,二级行业,三级行业,总分_斜率,总分_趋势,盈利能力_斜率,盈利能力_趋势,成长能力_斜率,成长能力_趋势,综合趋势,溢价率上限,定增决策,7个月涨跌幅,标签_盈利_0,标签_盈利_-10,标签_盈利_-20,7个月后价格,最终结论,总分_T-4,评级_T-4,盈利能力_T-4,成长能力_T-4,总分_T-3,评级_T-3,盈利能力_T-3,成长能力_T-3,总分_T-2,评级_T-2,盈利能力_T-2,成长能力_T-2,总分_T-1,评级_T-1,盈利能力_T-1,成长能力_T-1,总分_T,评级_T,盈利能力_T,成长能力_T,波动率_20d,年化收益_20d,区间收益_20d,胜率_20d,波动率_60d,年化收益_60d,区间收益_60d,胜率_60d,波动率_120d,年化收益_120d,区间收益_120d,胜率_120d,波动率_250d,年化收益_250d,区间收益_250d,胜率_250d,MA20,MA30,MA60,MA120,MA250,当前价,均价_all,中位价,价格标准差,漂移率,波动率,数据天数,报价日_md,邀请日,最新交易日,个股PE,个股PB,个股PS,行业PE,行业PB,行业代码,行业名称,营收_T,营业利润_T,净利润_fcf_T,NOPAT_T,折旧_T,资本支出_T,FCF_T,FCF年份_T,营收_T1,营业利润_T1,净利润_fcf_T1,NOPAT_T1,折旧_T1,资本支出_T1,FCF_T1,FCF年份_T1,营收_T2,营业利润_T2,净利润_fcf_T2,NOPAT_T2,折旧_T2,资本支出_T2,FCF_T2,FCF年份_T2,营收_T3,营业利润_T3,净利润_fcf_T3,NOPAT_T3,折旧_T3,资本支出_T3,FCF_T3,FCF年份_T3,营收_T4,营业利润_T4,净利润_fcf_T4,NOPAT_T4,折旧_T4,资本支出_T4,FCF_T4,FCF年份_T4,FCF_3年斜率,营收_3年斜率,NOPAT_3年斜率,报价日MA20,锁定价当前价,定价方式,净利润,step2通过,行业级别,行业波动率_20d,行业年化收益_20d,行业区间收益_20d,行业胜率_20d,行业波动率_60d,行业年化收益_60d,行业区间收益_60d,行业胜率_60d,行业波动率_120d,行业年化收益_120d,行业区间收益_120d,行业胜率_120d,行业波动率_250d,行业年化收益_250d,行业区间收益_250d,行业胜率_250d,行业MA20,行业MA60,行业MA120,行业MA250,行业漂移率,行业波动率_总,行业总天数,同行公司数,同行PE_均值,同行PE_中位,同行PE_标准差,同行PB_均值,同行PB_中位,同行PS_均值,同行PS_中位,同行市值_均值,同行市值_中位,流动比率,速动比率,存货周转率,应收账款周转率,流动资产周转率,总资产周转率,ROA,总资产净利率,ROE,ROE摊薄,现金流动负债比,现金利息负债比,净利率,毛利率,资产负债率,利息资本化率,产权比率,已获利息倍数,研发费用率,营收增长,利润增长,净利增长,扣非净利增长,ROE增长,总营收增长,营收增长2,净资产增长
002092.SZ,中泰化学,20210715.0,11.68,0,0,1,1,1,6,基础化工,化学原料,氯碱,-1.66,通过,-0.78,通过,-0.39,通过,通过,0.0,不建议本阶段参与该企业的本笔定向增发,-3.51,0.0,1.0,1.0,11.27,不通过,69.4,较差,20.85,19.38,66.0,较差,18.9,16.88,60.3,较差,15.45,15.0,57.85,差,15.0,13.75,65.2,较差,18.9,19.0,0.428,2.5206,0.2016,0.6,0.4497,1.1347,0.2723,0.5167,0.6374,1.7069,0.8193,0.5333,0.5322,1.171,1.171,0.488,10.43,10.41,10.19,9.85,8.58,11.68,6.93,5.85,2.26,1.1347,0.4497,336.0,20210715.0,20210712.0,20210715.0,28.9957,1.28,0.2768,15.62,1.66,850322.SI,氯碱,841.9701812502001,1.9765670989,1.4596146866,1.9765670989,26.461261359439998,19.7718185876,62.325999128,2020.0,831.1988825427001,4.1061704448,3.4310387422,4.1061704448,22.426119947504002,48.2223887973,46.86022850889999,2019.0,702.2262986986999,30.312421144400002,24.280137526500003,30.312421144400002,22.71228317884,42.5914214115,32.24422203419999,2018.0,410.5902704186,29.9392375323,24.0231599311,29.9392375323,21.402970089735998,35.9800267051,1.5535715951999998,2017.0,233.62324089220002,19.229152285399998,18.4347439545,19.229152285399998,19.987346418744,25.915473089899997,-6.686629532299998,2016.0,-15.040888546900012,-69.87194127575,14.167927022750007,10.43,11.68,ma20_discount_90,731605175.49,1,2157.47,0.2759,1.9461,0.1557,0.7,0.2548,1.3236,0.3177,0.6333,0.3266,1.0686,0.5129,0.5583,0.3303,0.5971,0.5971,0.516,1936.87,1828.16,1718.64,1635.53,1.3236,0.2548,673.0,9.0,22.974222222222224,16.5761,14.616335800723318,2.5354,2.1329,2.1822111111111107,2.2137,166.96943055999998,119.25268574,,,,,,,,,,,,,,,,,,,,,,,,,,,
002096.SZ,南岭民爆,20230414.0,13.14,0,0,0,1,1,5,基础化工,化学制品,民爆制品,3.84,通过,1.24,通过,1.44,通过,通过,-0.0,不建议本阶段参与该企业的本笔定向增发,-20.62,0.0,0.0,0.0,10.43,不通过,62.45,较差,15.45,17.0,57.52,差,15.9,13.5,60.98,较差,15.9,18.38,62.47,较差,15.45,16.88,79.2,中等,21.9,22.5,0.3166,0.9082,0.0727,0.55,0.2906,0.0,0.0,0.4833,0.407,0.3033,0.1456,0.5167,0.4804,0.077,0.077,0.504,12.72,12.8,13.28,13.28,13.07,13.14,12.62,12.69,1.1,0.0,0.2906,333.0,20230414.0,20230411.0,20230414.0,282.4837,2.0352,6.6788,38.42,2.57,850337.SI,民爆制品,19.309220397,0.7353962695999999,0.48996154670000003,0.7353962695999999,0.876288723984,1.0780904423,0.2485903813000001,2021.0,19.990935250899998,0.328233964,0.20121151010000002,0.328233964,0.902522794216,1.0442074975,4.581003826,2020.0,25.2157396865,0.5331820045000001,0.23866449399999998,0.5331820045000001,0.797306224744,0.9618220849,2.2291706161000002,2019.0,21.7385827503,0.3141584966,0.2271778196,0.3141584966,0.7922634299439999,1.3656763312,-1.6553889878,2018.0,26.2415277944,0.49944231689999996,0.2704509889,0.49944231689999996,0.776466434576,0.9979853285,-2.5551186437,2017.0,0.9902901174000001,2.9532596447500024,-0.10110713254999981,12.72,13.14,ma20_discount_90,37149363.66,1,3389.85,0.1909,-0.6855,-0.0548,0.35,0.1963,-0.3672,-0.0881,0.4667,0.2352,0.0899,0.0432,0.525,0.3137,-0.0126,-0.0126,0.548,3561.66,3670.88,3600.93,3530.36,-0.3672,0.1963,672.0,9.0,30.55802222222222,31.8659,14.533498824958214,2.7380888888888886,2.3803,2.6102555555555558,2.4984,104.2321304911111,57.837614190000004,1.2377327843756478,0.8685678390684699,2.423891837500121,5.792735919916719,1.0620979880373438,0.4900865673566381,2.426149894984897,1.243569484536306,2.527574169557524,2.527574169557524,40.549288156943106,75.09481691285498,2.5374486210542373,31.93212216459016,51.489088942422725,27.15513133543893,1.085477091516586,2.1989114640847354,0.04045259727427202,124.04636639004242,141.92645273694328,143.50572512302813,143.50572512302813,154.439843311677,-3.410119863548193,-3.410119863548193,-8.98744169049156
002100.SZ,天康生物,20211112.0,9.47,0,0,0,1,0,4,nan,nan,nan,,nan,,nan,,nan,nan,-0.2,不建议本阶段参与该企业的本笔定向增发,1.48,1.0,1.0,1.0,9.61,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.6134,1.4265,0.1141,0.5,0.52,0.9247,0.2219,0.5,0.4448,-0.0282,-0.0135,0.4167,0.4281,-0.3216,-0.3216,0.416,9.33,9.25,8.89,8.84,10.48,9.47,11.72,11.09,3.23,0.9247,0.52,335.0,20211112.0,20211109.0,20211112.0,203.983,1.8106,0.6494,26.16,2.69,850142.SI,畜禽饲料,119.86808944229999,18.081319030899998,17.2041446195,18.081319030899998,2.9367340502080004,9.297422542,-13.3430104648,2020.0,74.7631639202,5.906846924,6.444867132200001,5.906846924,2.57213847856,13.5277870371,-8.5270195287,2019.0,52.7303235033,3.3322844987,3.1372625274,3.3322844987,1.3719309461520002,5.9305141938,-16.8543399333,2018.0,46.300257387200006,4.2575002348,4.0714978608,4.2575002348,1.245071421816,5.851180931,0.6420923688999999,2017.0,44.441381228800005,3.8729706188999997,3.9254138803,3.8729706188999997,1.0424987693280001,2.8025690692,0.35794810050000014,2016.0,-1.7556647342499994,-33.56888296949998,-7.3745172661,9.33,9.47,ma20_discount_90,-192859153.56,1,2490.88,0.3649,1.9713,0.1577,0.5,0.3782,1.1014,0.2643,0.4833,0.3379,0.1848,0.0887,0.4167,0.334,-0.0282,-0.0282,0.436,2415.05,2192.85,2149.0,2403.34,1.1014,0.3782,673.0,3.0,40.586733333333335,24.1674,23.76941741108146,2.472566666666667,2.2645,2.215266666666667,1.3898,177.72919432000003,85.83449425,,,,,,,,,,,,,,,,,,,,,,,,,,,
002101.SZ,广东鸿图,20230809.0,18.28,1,0,0,1,0,5,汽车,汽车零部件,其他汽车零部件,0.41,通过,0.61,通过,-0.01,通过,通过,-0.15,建议参与本次定向增发,-29.87,0.0,0.0,0.0,12.82,通过,58.98,差,15.45,13.0,63.9,较差,15.0,18.0,68.8,较差,16.95,18.62,69.02,较差,19.05,17.88,58.45,差,16.5,13.0,0.4311,-1.4773,-0.1182,0.3,0.495,0.236,0.0566,0.4667,0.4332,-0.5465,-0.2623,0.4333,0.5685,-0.4527,-0.4527,0.472,20.44,20.73,19.88,20.29,23.35,18.28,21.04,21.41,5.7,0.236,0.495,334.0,20230809.0,20230806.0,20230809.0,20.6017,1.9095,1.4347,38.15,2.47,850925.SI,其他汽车零部件,66.7174666009,5.0196389238,4.6538961577,5.0196389238,2.334387474096,6.464495808400001,2.752205102099999,2022.0,60.033255070299994,3.8315713384,3.0005199432,3.8315713384,1.9782823466080002,4.8260059488,2.4494483736,2021.0,55.9602612459,2.2582681318,1.5572783168000002,2.2582681318,2.15545389524,4.3523060835,7.693653922600001,2020.0,59.0631658979,1.2904287655,0.2758430687,1.2904287655,2.119504810896,5.3963925237,4.0453142552,2019.0,60.6010253227,4.5959092818,3.365400624,4.5959092818,1.694978558056,6.3952930227,-0.10872860960000039,2018.0,2.4707244102500017,-5.378602677499996,-1.3806853959999992,20.44,18.28,ma20_discount_90,77199417.16,1,2250.37,0.2482,-0.539,-0.0431,0.4,0.2673,0.0311,0.0075,0.4667,0.2468,-0.2998,-0.1439,0.4417,0.2972,-0.2839,-0.2839,0.448,2366.21,2365.75,2333.88,2474.48,0.0311,0.2673,674.0,27.0,52.3984037037037,38.1806,52.61019768101915,2.704048148148148,2.6943,3.5302370370370366,2.7005,48.50582818555554,34.888,1.2828586630373249,0.9021344529520744,5.014464484795806,4.348869421910394,1.851427157493543,0.7955032553511826,6.188630232694261,5.549055940122835,9.536739109934226,9.536739109934226,15.928841712020281,53.456957969914185,6.975528890416862,19.619701825613724,42.7665690845239,9.88895082163903,0.7845804385787473,28.576401958303055,0.04536388170739043,31.00731998627272,32.05551258802472,55.10299034162407,55.10299034162407,48.35675329546824,11.134181417903585,11.134181417903585,4.43372838940584
002108.SZ,沧州明珠,20220712.0,5.67,1,1,0,1,0,6,基础化工,塑料,其他塑料制品,-0.13,通过,0.04,通过,0.4,通过,通过,-0.2,建议参与本次定向增发,-13.93,0.0,0.0,1.0,4.88,通过,62.07,较差,17.55,12.5,58.33,差,15.0,12.5,66.17,较差,18.15,17.12,63.0,较差,18.15,15.0,59.08,差,16.2,13.25,0.6299,-0.3222,-0.0258,0.5,0.5772,0.3333,0.08,0.5667,0.4874,-0.5041,-0.242,0.45,0.6217,0.1031,0.1031,0.492,6.1,5.91,5.58,5.93,7.77,5.67,6.55,6.24,1.73,0.3333,0.5772,333.0,20220712.0,20220709.0,20220712.0,25.6089,2.1829,2.8621,26.35,2.67,850351.SI,其他塑料制品,28.8921320929,4.3018703299,3.6596610895999997,4.3018703299,1.1056288485280001,3.51950668,1.8016653179000002,2021.0,27.6247924504,3.9537654064999996,3.0094526098000003,3.9537654064999996,1.049477925584,0.5446584763,2.4640190897000003,2020.0,29.962559524699998,2.2637148100999998,1.6609763941,2.2637148100999998,1.123073638576,0.34074560579999996,2.0478155226,2019.0,33.2509938799,3.5242044466,2.9788023742000003,3.5242044466,1.162429804848,1.5498438874,0.4326802501999998,2018.0,35.244393295500004,7.0561429911,5.452800271699999,7.0561429911,0.954954365344,3.3847810635,1.6356215787000001,2017.0,0.1230751023499996,0.5352137159000077,-1.0190777598999998,6.1,5.67,ma20_discount_90,58410754.21,1,3159.0,0.2371,-0.02,-0.0016,0.5,0.2693,1.0654,0.2557,0.6167,0.3062,-0.2747,-0.1319,0.55,0.2951,-0.1008,-0.1008,0.536,3146.31,2987.98,3179.87,3472.69,1.0654,0.2693,674.0,17.0,34.49084117647059,28.2268,19.480347760546625,2.6799764705882354,2.5577,3.021576470588235,3.257,44.371804191176466,28.2300087,1.7357455292446025,1.3716509117013236,5.011757938538947,3.1739792928638892,1.3283573511606195,0.552522031265694,8.842595962627822,6.998595231629566,10.18587765334334,10.18587765334334,29.68125212849942,50.29267180992818,12.666635601113462,20.858665913343806,30.70253614645697,18.815927220208927,0.4578960377067224,14.368396942369076,0.014823854363633116,8.804389932384835,9.174320113983221,21.605539747748697,21.605539747748697,14.334917740892308,4.587689282283275,4.587689282283275,5.945672173858011
002109.SZ,兴化股份,20231225.0,4.66,0,0,0,1,1,4,基础化工,化学原料,其他化学原料,-1.5,通过,0.16,通过,-0.51,通过,不通过,-0.0866,不建议本阶段参与该企业的本笔定向增发,-44.21,0.0,0.0,0.0,2.6,不通过,61.75,较差,15.0,13.75,65.67,较差,15.0,17.0,74.65,中等,21.15,19.38,66.42,较差,16.65,14.38,53.9,差,15.0,12.5,0.1288,-0.7323,-0.0586,0.25,0.1928,0.1386,0.0333,0.4667,0.1854,-0.0045,-0.0021,0.4333,0.2073,-0.0934,-0.0934,0.476,4.85,4.9,4.76,4.65,4.86,4.66,4.94,5.0,0.45,0.1386,0.1928,333.0,20231225.0,20231222.0,20231225.0,-8.65,1.1639,1.3966,21.18,2.08,850324.SI,其他化学原料,32.5768216487,4.5794625366,3.9383296053,4.5794625366,1.9400163632720002,0.3025788387,2.5982510328,2022.0,28.3724553212,6.351362452899999,5.3863484224,6.351362452899999,2.054297604328,0.0907837128,6.7326562693000005,2021.0,19.3999115702,2.4369517262000002,2.1389753994,2.4369517262000002,2.132660475,0.054859509800000004,6.1605820410000005,2020.0,19.7445308588,1.7702043382,1.4614858743,1.7702043382,2.2702934638720005,0.09933157320000001,3.3102821654000003,2019.0,20.5262790253,3.0834491061000002,2.3803121235,3.0834491061000002,2.40482757552,0.15381451289999998,4.9625056101,2018.0,1.7811655041000005,-6.588455039249998,-1.0712554051999998,4.85,4.66,ma20_discount_90,-215277043.48,1,3261.08,0.216,0.4659,0.0373,0.6,0.2098,-0.052,-0.0125,0.5,0.1981,-0.0696,-0.0334,0.4917,0.21,-0.0835,-0.0835,0.5,3153.08,3206.13,3297.96,3458.53,-0.052,0.2098,674.0,11.0,71.2177090909091,35.1517,84.9699682210609,2.8480545454545454,2.0551,5.122781818181818,2.4227,84.50980321727273,37.235814000000005,6.529310595012377,6.198817928263709,23.932906009082338,17.936866779828517,1.4948119996003355,0.661564753969266,8.960811533024659,7.997895204378058,8.600894098741326,8.600894098741326,478.6890216983883,5233.764038790614,12.08936110394662,18.959267283972352,6.485648765550221,0.0,0.06935458226395705,-27.30255400764515,0.0,-27.89794991924857,-27.671672826704814,-26.883125701229805,-26.883125701229805,-33.05287599768248,14.818478978653928,14.818478978653928,5.1233429648012425
002115.SZ,三维通信,20211118.0,5.99,0,0,1,1,1,6,通信,通信服务,通信工程及服务,-0.25,通过,-1.07,不通过,-0.73,通过,通过,-0.0,不建议本阶段参与该企业的本笔定向增发,-32.05,0.0,0.0,0.0,4.07,不通过,66.72,较差,19.95,18.88,77.15,中等,22.65,21.5,70.83,中等,21.45,16.0,64.9,较差,15.9,15.25,71.62,中等,18.0,18.38,0.3922,0.9185,0.0735,0.55,0.3383,0.7175,0.1722,0.5667,0.3269,0.1254,0.0602,0.5083,0.3409,-0.219,-0.219,0.48,5.8,5.72,5.57,5.67,5.8,5.99,6.49,5.71,1.45,0.7175,0.3383,327.0,20211118.0,20211115.0,20211118.0,71.3117,1.6774,0.4179,65.41,2.3,852213.SI,通信工程及服务,87.3805419048,0.5602258594,0.1757455495,0.5602258594,0.45233423484799995,0.8537873867,6.1227265521000005,2020.0,55.5889102137,2.2145673744,1.5855536003,2.2145673744,0.45054405272,3.2930855001999997,5.0702481551,2019.0,35.5361407977,2.6120402586,2.1470642567,2.6120402586,0.4804454192640001,4.7812270223,-4.7283841593,2018.0,11.814366516500002,0.4256394142,0.4727483222,0.4256394142,0.602698445288,2.3107411971,-2.106302127,2017.0,9.8876459701,0.1457690548,0.2760054628,0.1457690548,0.255671775536,1.336638161,0.004034616400000006,2016.0,-5.4255553557,-25.922200553550006,1.0259071996000002,5.8,5.99,ma20_discount_90,60101025.71,1,823.11,0.2146,1.6679,0.1334,0.7,0.2227,0.8308,0.1994,0.5667,0.2323,0.5662,0.2718,0.525,0.233,-0.0218,-0.0218,0.488,778.49,729.12,708.88,710.03,0.8308,0.2227,673.0,10.0,92.20984000000001,52.651700000000005,76.02555508434253,3.6901399999999995,2.9081,4.707389999999999,2.5772500000000003,51.49963412100001,41.562109385,,,,,,,,,,,,,,,,,,,,,,,,,,,
002116.SZ,中国海诚,20230803.0,12.94,0,0,1,1,1,6,建筑装饰,专业工程,其他专业工程,1.24,通过,0.87,通过,0.75,通过,通过,-0.0,不建议本阶段参与该企业的本笔定向增发,-20.94,0.0,0.0,0.0,10.23,不通过,64.4,较差,16.95,13.62,69.07,较差,18.0,16.88,72.65,中等,19.95,19.62,71.65,中等,20.4,18.62,69.3,较差,20.1,16.5,0.4636,0.492,0.0394,0.55,0.4507,-0.3237,-0.0777,0.5,0.5082,0.3045,0.1461,0.5083,0.491,0.4158,0.4158,0.512,12.89,12.79,12.78,12.53,11.57,12.94,10.56,10.62,1.61,-0.3237,0.4507,335.0,20230803.0,20230731.0,20230803.0,25.2037,3.4117,0.9509,18.63,1.29,857244.SI,其他专业工程,57.196290312799995,2.3437981538,2.0709145288,2.3437981538,0.19157684573599998,0.9235325390000001,8.146213409100001,2022.0,52.650496937700005,1.9108245884000001,1.6078741147,1.9108245884000001,0.16748663912800002,0.3886946086,3.9368077032,2021.0,50.966272519600004,0.9572839516,0.6384963602,0.9572839516,0.169079691256,0.2126104522,4.44696307,2020.0,55.8132984828,0.963934469,0.5860915213,0.963934469,0.1786353332,0.2140231796,3.168293799,2019.0,52.2535014012,2.4028703689,2.1219880251,2.4028703689,0.186223585088,0.21122022370000001,-0.49809636409999997,2018.0,-1.84962516955,-3.1150088966000005,-0.6932571011,12.89,12.94,ma20_discount_90,51834850.93,1,2189.29,0.154,-0.532,-0.0426,0.35,0.171,-0.1336,-0.0321,0.4333,0.1923,0.0394,0.0189,0.5,0.2065,0.16,0.16,0.528,2261.38,2265.11,2290.76,2136.3,-0.1336,0.171,673.0,11.0,81.87738181818182,30.8417,75.2134806665645,3.976309090909091,3.4817,3.9842818181818176,2.3371,140.87492638090907,65.64111225,1.2749406149507716,1.273829671098257,1160.8986440882459,9.911658700140805,1.1665791729256143,1.0462518583291196,2.6864511542211784,3.7881795521149146,13.147731767783338,13.147731767783338,77.59421378665884,9248.248318592907,3.6207147657206513,13.287393877010253,72.80284146030125,0.0,2.6768546925236123,-1.8397782693302358,0.03622718659843385,22.658990680172465,19.247075376086176,28.798300182001178,28.798300182001178,18.715012188337543,8.633904026544924,8.633904026544924,9.75961743261664
002124.SZ,天邦股份,20200804.0,18.29,1,1,1,1,1,8,农林牧渔,养殖业,生猪养殖,0.69,通过,0.54,通过,0.88,通过,通过,0.0,建议参与本次定向增发,-7.65,0.0,1.0,1.0,16.89,通过,67.15,较差,21.0,15.62,61.8,较差,16.5,13.88,55.67,差,15.0,14.12,57.02,差,15.0,14.12,72.97,中等,24.45,19.88,0.6011,1.9061,0.1525,0.45,0.5017,2.3413,0.5619,0.5667,0.5223,1.8859,0.9052,0.5333,0.5429,0.1139,0.1139,0.492,17.28,16.13,14.78,13.06,13.14,18.29,13.7,12.83,2.83,2.3413,0.5017,333.0,20200804.0,20200801.0,20200804.0,23.257,6.3159,3.1897,20.27,6.27,850172.SI,生猪养殖,60.068833848500006,2.2818397484,1.0040242301,2.2818397484,2.5080431302240003,12.3506816856,-5.6778849998,2019.0,45.1895057298,-4.9039157906,-5.7196427451,-4.9039157906,1.6451836401040003,17.0891481996,-14.509697416,2018.0,30.6106063082,2.5594268086,2.6214096726,2.5594268086,1.143432203256,9.869239285299999,-6.5212565688,2017.0,23.7046225475,3.7606326991000003,3.7288932833999997,3.7606326991000003,0.592337317984,6.5906667424,-1.4604868999,2016.0,21.4129371615,1.0820276083,1.1026490887,1.0820276083,0.5496497509439999,0.9921750668000001,1.2133090457,2015.0,-0.4216857845000013,-14.729113770149999,0.13879353010000017,17.28,18.29,ma20_discount_90,476277806.84,1,10553.01,0.2485,0.1555,0.0124,0.45,0.336,0.9974,0.2394,0.5167,0.3673,0.3897,0.187,0.475,0.3776,0.1483,0.1483,0.44,10372.45,9495.12,9423.32,8966.75,0.9974,0.336,675.0,9.0,72.19382222222222,24.4779,95.2870906202791,4.9630222222222224,5.1986,5.2054888888888895,2.7881,831.5854040388889,126.55134222,,,,,,,,,,,,,,,,,,,,,,,,,,,
002125.SZ,湘潭电化,20200414.0,8.56,0,1,0,1,0,5,电力设备,电池,电池化学品,-1.2,通过,-0.02,通过,-1.14,不通过,通过,-0.15,建议参与本次定向增发,-15.3,0.0,0.0,1.0,7.25,不通过,60.55,较差,15.9,17.88,64.3,较差,19.05,17.88,67.08,较差,19.95,18.25,63.22,较差,18.9,15.75,55.1,差,15.9,13.25,0.7383,1.691,0.1353,0.55,0.9057,1.4501,0.348,0.5833,0.6779,1.448,0.695,0.5417,0.7294,-0.1801,-0.1801,0.476,7.29,7.85,7.8,7.41,7.06,8.56,6.62,6.05,1.78,1.4501,0.9057,331.0,20200414.0,20200411.0,20200414.0,66.5171,3.9385,3.8755,34.35,2.95,857372.SI,电池化学品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,8.56,ma20_discount_90,0.0,1,7830.92,0.3529,0.7818,0.0625,0.45,0.5387,-0.6063,-0.1455,0.4333,0.4385,0.4533,0.2176,0.4833,0.363,-0.0003,-0.0003,0.476,7732.06,8661.98,8073.39,7283.51,-0.6063,0.5387,675.0,12.0,54.41176666666666,45.41105,35.275071459326,3.4288833333333333,2.97985,5.5888833333333325,3.64875,105.81307106166666,75.49211083,,,,,,,,,,,,,,,,,,,,,,,,,,,
002128.SZ,电投能源,20230302.0,13.7,1,1,1,0,1,7,煤炭,煤炭开采,动力煤,-0.15,通过,0.04,通过,-0.8,通过,通过,-0.15,建议参与本次定向增发,0.88,1.0,1.0,1.0,13.82,通过,79.02,中等,24.6,21.12,72.25,中等,22.5,18.25,80.6,良好,25.5,21.88,80.22,良好,25.05,20.0,74.3,中等,23.55,16.25,0.2206,0.4833,0.0387,0.4,0.2058,0.1028,0.0247,0.4,0.2901,-0.0388,-0.0186,0.4583,0.4393,-0.1796,-0.1796,0.484,13.41,13.33,13.16,13.45,14.63,13.7,14.16,13.83,1.57,0.1028,0.2058,335.0,20230302.0,20230227.0,20230302.0,6.6714,1.1485,0.9926,6.11,1.47,859511.SI,动力煤,246.4911322434,57.46464542060001,35.599711172199996,57.46464542060001,18.064361040224,33.3658566913,33.51813657849999,2021.0,200.73924148880002,33.3417052451,20.7076193527,33.3417052451,17.670015820816,28.5268319847,38.86346299020001,2020.0,191.5500071921,32.5497420222,24.6649473275,32.5497420222,16.2629796974,25.2990287845,14.464660208600002,2019.0,82.29667262,24.208702328,20.2702569475,24.208702328,5.269020369192,23.976334949899996,-5.077406120399997,2018.0,75.8881923846,20.692724322,17.5461468527,20.692724322,5.437536140904,3.4060077873,17.272105114000002,2017.0,-9.526738184949995,-27.470562525649978,-12.4574516992,13.41,13.7,ma20_discount_90,3260330118.24,1,2231.27,0.3414,0.1731,0.0138,0.45,0.2988,0.2392,0.0574,0.4667,0.2906,0.5084,0.244,0.4833,0.2468,0.358,0.358,0.488,2090.44,2108.93,1961.57,1814.11,0.2392,0.2988,658.0,13.0,7.40943076923077,5.6474,3.779148717407668,1.4715923076923079,1.4332,1.0805615384615384,1.084,908.4720048176924,163.23001359,0.920691451077991,0.7475548764610155,11.882714641461067,10.396990859703548,3.3870506088596426,0.6837254227936262,16.68558286538299,9.874768049873794,18.74621190317343,18.74621190317343,16.82599079302335,32.03132764320763,14.442593065395442,34.026626429943605,37.58339273618443,24.280216918216365,0.6936636282061417,15.26588274810688,0.00047070163313393045,72.35064912897694,70.42420241289716,71.91600138022754,71.91600138022754,52.71615653505155,22.79170251679598,22.79170251679598,15.914448956254947
002129.SZ,中环股份,20200717.0,23.02,0,0,1,1,1,6,电力设备,光伏设备,硅料硅片,-0.64,通过,0.27,通过,-0.84,通过,通过,-0.05,不建议本阶段参与该企业的本笔定向增发,20.37,1.0,1.0,1.0,27.71,不通过,60.5,较差,15.0,18.5,60.33,较差,15.45,17.5,59.45,差,15.45,17.0,61.72,较差,17.25,17.62,56.62,差,15.45,14.25,0.852,2.2564,0.1805,0.6,0.6414,1.8206,0.437,0.55,0.7127,1.2822,0.6154,0.525,0.5978,1.4913,1.4913,0.524,24.12,23.03,20.66,18.59,15.82,23.02,13.51,11.75,4.15,1.8206,0.6414,335.0,20200717.0,20200714.0,20200717.0,66.2102,4.4929,3.6469,35.28,4.04,857351.SI,硅料硅片,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12,23.02,ma20_discount_90,0.0,1,5381.27,0.4815,2.8955,0.2316,0.7,0.3568,2.6401,0.6336,0.6667,0.4408,1.4346,0.6886,0.5917,0.3496,0.8855,0.8855,0.548,4940.02,4082.3,3767.75,3391.83,2.6401,0.3568,673.0,5.0,50.6077,49.618,17.702333280898312,4.89612,4.0122,10.437100000000001,6.1159,218.693939724,51.907006689999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
